productId,isActive,customId,title,series,model,manufacturer,brand,qtyInStock,mrp,description,productUrl,expectedDeliveryInDays,returnProductInDays,mainImage,tags,hsn,sku,barcode,srp,costPrice,warrantyDuration,weightValue,isTrackQty,isPhysicalProduct,isSellEvenOutStock,,,
62da7139863ba7c37a14cc2c,TRUE,30336,Glen 3 Burner Glass Gas Stove Cooktop Forged with Mirror Finish Auto Ignition (CT 1038 GT AI),HOB,CT 1038 GT AI Forged BB Mirror,Glen,62a096a77eefef1f73225213,100,16995,"Reinforced mirror finish toughened glass
Rich matt stainless steel body & drip tray
Multispark auto ignition (Al Model)
ISI Certified (CT 1038 GT AI)
4mm thick vitreous enamelled pan supports
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years

Cooking Output
Forged brass burner
1 high flame, 1 big and 1 small burner",glen-3-burner-cooktop-forged-bb-with-mirror-finish-ct-1038-gt-ai,3,7,uploads/catalog/product/GLEN NEW/Glen 3 Burner Cooktop Forged BB with Mirror Finish (CT 1038 GT AI).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 3 Burner Gas Stove, Gas Stove with auto ignition Ignition, 4 mm thick sturdy Pan Support Gas Stove, silver Gas Stove, rich matt stainless steel Gas Stove, 780 mm Width Gas Stove, 118 mm Height Gas Stove, 470 mm Depth Gas Stove, Gas Stove with ergonomic knobs black, Gas Stove silver Colour, Gas Stove with forged brass burner, mirror Finish Gas Stove",,,,12695,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc2d,TRUE,30337,Glen 3 Forged Burner Glass Gas Stove Black Mirror Finish (CT 1038 GT BB),HOB,CT 1038 GT Forged BB Mirror Black,Glen,62a096a77eefef1f73225213,100,14995,"Reinforced mirror finish toughened glass
Black powder coated body & SS drip tray
ISI certified (CT 1038 GT Forged BB)
4mm thick vitreous enamelled pan supports
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years

Cooking Output
Forged brass burner
1 high flame, 1 big and 1 small burner",glen-3-forged-burner-gas-stove-black-mirror-finish-ct-1038-gt-bb,3,7,uploads/catalog/product/GLEN NEW/Glen 3 Forged Burner Gas Stove Black Mirror Finish(CT 1038 GT BB).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 3 Burner Gas Stove, Gas Stove with manual Ignition, 4 mm thick vitreous enamelled Pan Support Gas Stove, silver Gas Stove, rich matt stainless steel Gas Stove, 780 mm Width Gas Stove, 118 mm Height Gas Stove, 515 mm Depth Gas Stove, Gas Stove with ergonomic knobs black, Gas Stove silver Colour, Gas Stove with forged brass burner, mirror Finish Gas Stove",,,,11595,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc2e,TRUE,30338,Glen 3 Forged Burner Glass Gas Stove Black Mirror Finish Auto Ignition (CT 1038 GT BB AI),HOB,CT 1038 GT AI Forged BB Mirror Black,Glen,62a096a77eefef1f73225213,100,16995,"Reinforced mirror finish toughened glass
Black powder coated body & SS drip tray
Multispark auto ignition (Al Model)
ISI certified (CT 1038 GT Forged BB AI)
4mm thick vitreous enamelled pan supports
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years
Cooking Output
Forged brass burner
1 high flame, 1 big and 1 small burner",glen-3-forged-burner-gas-stove-black-mirror-finish-auto-ignition-ct-1038-gt-bb-ai,3,7,uploads/catalog/product/GLEN NEW/Glen 3 Forged Burner Gas Stove Black Mirror Finish Auto Ignition (CT 1038 GT BB AI).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 3 Burner Gas Stove, Gas Stove with auto ignition Ignition, 4 mm thick sturdy Pan Support Gas Stove, silver Gas Stove, rich matt stainless steel Gas Stove, 780 mm Width Gas Stove, 118 mm Height Gas Stove, 515 mm Depth Gas Stove, Gas Stove with ergonomic knobs black, Gas Stove silver Colour, Gas Stove with forged brass burner, mirror Finish Gas Stove",,,,12695,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc2f,TRUE,30339,Glen 4 Burner Glass Gas Stove with Auto Ignition (CT 1049 GT Forged BB AI),HOB,CT 1049 GT Forged BB AI,Glen,62a096a77eefef1f73225213,100,17995,"8mm thick toughened glass top
Rich matt stainless steel body & drip tray
Multispark auto ignition (Al Model)
ISI certified (CT 1049 GT Forged BB AI)
4mm thick extra strong pan supports
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years

Cooking Output
Forged brass burner
1 high flame, 1 big and 2 small burner",glen-4-burner-lpg-glass-gas-stove-with-auto-ignition-ct-1049-gt-forged-bb-ai,3,7,uploads/catalog/product/GLEN NEW/Glen 4 burner LPG Glass Gas Stove with Auto Ignition (CT 1049 GT Forged BB AI).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with auto ignition Ignition, 4 mm thick sturdy Pan Support Gas Stove, black and silver Gas Stove, black glass top with ss body Gas Stove, 950 mm Width Gas Stove, 118 mm Height Gas Stove, 515 mm Depth Gas Stove, Gas Stove with ergonomic knobs black, Gas Stove black and silver Colour, Gas Stove with forged brass burner",,,,13395,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc30,TRUE,30340,Glen 4 Forged Brass Burner Glass Gas Stove Auto Ignition (CT 1048 GT BB),HOB,CT 1048 GT Forged BB,Glen,62a096a77eefef1f73225213,100,16995,"8 mm thick toughened glass top
Rich matt stainless steel body & drip tray
Multispark auto ignition (Al Model)
ISI certified (CT 1048 GT Forged BB)
4mm thick extra strong pan supports
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years

Cooking Output
Forged brass burner
1 high flame, 1 big and 2 small burner",glen-4-forged-brass-burner-lpg-gas-stove-ct-1048-gt-bb,3,7,uploads/catalog/product/GLEN NEW/Glen 4 Forged Brass Burner LPG Gas Stove (CT 1048 GT BB).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with manual Ignition, 4 mm thick vitreous enamelled Pan Support Gas Stove, silver Gas Stove, matt stainless steel Gas Stove, 700 mm Width Gas Stove, 118 mm Height Gas Stove, 470 mm Depth Gas Stove, Gas Stove with ergonomic knobs silver painted, Gas Stove silver Colour, Gas Stove with forged brass burner",,,,11495,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc31,TRUE,30341,Glen 4 Burner Glass Gas Stove Forged Brass Burner with Matt SS Drip Tray (CT 1048 GT AI),HOB,CT 1048 GT Forged BB AI,Glen,62a096a77eefef1f73225213,100,18795,"8 mm thick toughened glass top
Rich matt stainless steel body & drip tray
Multispark auto ignition (Al Model)
ISI certified (CT 1048 GT AI)
4mm thick extra strong pan supports
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years

Cooking Output
Forged brass burner
1 high flame, 1 big and 2 small burner",glen-4-burner-glass-gas-stove-forged-bb-with-matt-ss-drip-tray-ct-1048-gt-ai,3,7,uploads/catalog/product/GLEN NEW/Glen 4 Burner Glass Gas Stove Forged BB with Matt SS drip tray (CT 1048 GT AI).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with auto ignition Ignition, 4 mm thick vitreous enamelled Pan Support Gas Stove, silver Gas Stove, matt stainless steel Gas Stove, 700 mm Width Gas Stove, 118 mm Height Gas Stove, 515 mm Depth Gas Stove, Gas Stove with ergonomic knobs silver painted, Gas Stove silver Colour, Gas Stove with forged brass burner",,,,12495,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc32,TRUE,30342,Glen 4 Burner Glass Gas Stove Forged Brass Burner with Matt SS Drip Tray (CT 1042 GT),HOB,CT 1042 GT Forged BB,Glen,62a096a77eefef1f73225213,100,13995,"8mm thick toughened glass top 
Rich matt Stainless steel body & drip tray 
ISI certified (CT 1042 GT Forged BB) 
4mm thick extra strong pan supports 
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years
 
Cooking Output 
Forged brass burner 
1 high flame, 1 big and 2 small burner",glen-4-burner-glass-gas-stove-forged-bb-with-matt-ss-drip-tray-ct-1042-gt,3,7,uploads/catalog/product/GLEN NEW/Glen 4 Burner Glass Gas Stove Forged BB with Matt SS drip tray (CT 1042 GT).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with manual Ignition, 4 mm thick sturdy Pan Support Gas Stove, silver Gas Stove, matt stainless steel Gas Stove, 600 mm Width Gas Stove, 118 mm Height Gas Stove, 515 mm Depth Gas Stove, Gas Stove with ergonomic knobs black, Gas Stove silver Colour, Gas Stove with forged brass burner",,,,10795,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc33,TRUE,30343,Glen 4 Burner Glass Gas Stove Forged Brass Burner with Matt SS Drip Tray (CT 1042 GT AI),HOB,CT 1042 GT AI Forged BB,Glen,62a096a77eefef1f73225213,100,15595,"8mm thick toughened glass top
Rich matt Stainless steel body & drip tray
Multispark auto ignition (Al Model)
ISI certified (CT 1042 GT AI)
4mm thick extra strong pan supports
Warranty: Glass 5 years, Gas valve 5 years, Burner 5 years

Cooking Output
Forged brass burner
1 high flame, 1 big and 2 small burner",glen-4-burner-glass-gas-stove-forged-bb-with-matt-ss-drip-tray-ct-1042-gt-ai,3,7,uploads/catalog/product/GLEN NEW/Glen 4 Burner Glass Gas Stove Forged BB with Matt SS drip tray (CT 1042 GT AI).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with auto ignition Ignition, 4 mm thick vitreous enamelled Pan Support Gas Stove, silver Gas Stove, rich matt stainless steel Gas Stove, 600 mm Width Gas Stove, 130 mm Height Gas Stove, 470 mm Depth Gas Stove, Gas Stove with ergonomic knobs silver painted, Gas Stove silver Colour, Gas Stove with forged brass burner",,,,11795,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc34,TRUE,30344,Glen 4 Brass Burner Glass Gas Stove (CT 1041 GT Forged BB),HOB,CT 1041 GT Forged BB,Glen,62a096a77eefef1f73225213,100,12295,"Easy to clean toughened glass top
Sturdy pan supports
ISI certified (CT 1041 GT FBB)
Stainless steel drip tray
Warranty: Glass 2 years, Burner 5 years

Cooking Output
Forged brass burner
2 big and 2 small burner",glen-4-brass-burner-gas-stove-ct-1041-gt-forged-bb,3,7,uploads/catalog/product/GLEN NEW/Glen 4 Brass Burner Gas Stove (CT 1041 GT Forged BB).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with manual Ignition, sturdy Pan Support Gas Stove, silver Gas Stove, rich matt stainless steel Gas Stove, 600 mm Width Gas Stove, 118 mm Height Gas Stove, 520 mm Depth Gas Stove, Gas Stove with ergonomic black knobs, Gas Stove silver Colour, Gas Stove with forged brass burner",,,,10795,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc35,TRUE,30345,Glen 4 Brass Burner Glass Gas Stove Auto Ignition (CT 1041 GT Forged AI),HOB,CT 1041 GT Forged BB AI,Glen,62a096a77eefef1f73225213,100,14095,"Easy to clean toughened glass top
Sturdy pan supports
Multispark auto ignition (Al Model)
ISI certified (CT 1041 GT Forged AI)
Stainless steel drip tray
Warranty: Glass 2 years, Burner 5 years

Cooking Output
Forged brass burner
2 big and 2 small burner",glen-4-brass-burner-gas-stove-auto-ignition-ct-1041-gt-forged-ai,3,7,uploads/catalog/product/GLEN NEW/Glen 4 Brass Burner Gas Stove Auto Ignition (CT 1041 GT Forged AI).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with auto ignition Ignition, sturdy Pan Support Gas Stove, black Gas Stove, black powder coated, toughened 6 mm thick black glass Gas Stove, 600 mm Width Gas Stove, 118 mm Height Gas Stove, 520 mm Depth Gas Stove, Gas Stove with ergonomic black knobs, Gas Stove black Colour, Gas Stove with forged brass burner",,,,11795,0,0,0,TRUE,TRUE,TRUE,,,
62da7139863ba7c37a14cc36,TRUE,30346,Glen 4 Brass Burner Glass Gas Stove (CT 1041 GT Forged BB Black),HOB,CT 1041 GT Forged BB Black,Glen,62a096a77eefef1f73225213,100,12295,"Easy to clean toughened black glass top
Sturdy pan supports
ISI certified (CT 1041 GT FBB Black)
Stainless steel drip tray
Warranty: Glass 2 years, Burner 5 years

Cooking Output
Forged brass burner
2 big and 2 small burner",glen-4-brass-burner-gas-stove-ct-1041-gt-forged-bb-black,3,7,uploads/catalog/product/GLEN NEW/Glen 4 Brass Burner Gas Stove (CT 1041 GT Forged BB Black).jpg,"gas stove, gasstove, stove gas, portable gas stove, best stove for kitchen, gas stove for kitchen use, best gas stove, small gas stove, large gas stove, automatic gas stove, mini gas stove, best gas stove in india, gas stove auto ignition, burner gas stove, gas stov, gas stoe, gas stve, gas sove, ga stove, gaz stove, gase stov, gs stove, gac stove, gas stovee, gas stovve, gas stoove, gas sttove, gas sstove, gas stove, gass stove, gaas stove, ggas stove, gas stovre, gas stovde, gas stovfe, gas stovwe, gas stovse, gas stobve, gas stocve, gas stodve, gas stofve, gas stogve, gas stpove, gas stlove, gas stiove, gas stkove, gas sytove, gas sgtove, gas shtove, gas srtove, gas sftove, gas dstove, gas xstove, gas cstove, gas astove, gas qstove, gas wstove, gas estove, gas zstove, gads stove, gaxs stove, gacs stove, gaqs stove, gaws stove, gaes stove, gazs stove, gsas stove, gzas stove, gxas stove, gqas stove, gwas stove, gace stawve, ngas stove, gas stow, gas stovw, gacc stove, vgas stove, gas stovr, gas stovd, gas stovf, gas stovs, gas stobe, gas stoce, gas stode, gas stofe, gas stoge, gas stpve, gas stlve, gas stive, gas stkve, gas syove, gas sgove, gas shove, gas srove, gas sfove, gad stove, gax stove, gaa stove, gaq stove, gaw stove, gae stove, gss stove, gzs stove, gxs stove, gqs stove, gws stove, gas stoev, gas stvoe, gas sotve, gas tsove, gass tove, ga sstove, gsa stove, stov gazz, stovw gash, glen Gas Stove, 4 Burner Gas Stove, Gas Stove with manual Ignition, sturdy Pan Support Gas Stove, black Gas Stove, black powder coated, toughened 6 mm thick black glass Gas Stove, 600 mm Width Gas Stove, 118 mm Height Gas Stove, 520 mm Depth Gas Stove, Gas Stove with ergonomic knobs black, Gas Stove black Colour, Gas Stove with forged brass burner",,,,10795,0,0,0,TRUE,TRUE,TRUE,,,
